Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Cpr,Tset,Tamb
9.48461715705673,2.73068621281817,-1.91047100753372,37.4356361507526,60.0758790301329,18.096028387886,11.6775340496414,13.5880145105174,7.00193616019482,100,4214.66011115929,6.03563637949633,88.7062875232027,7,10
9.48461631585591,2.7306850395781,-1.91048271474682,37.4356329067813,62.0758877931108,18.0960133774529,11.6775246116399,13.5880167643882,7.00192363999207,100,4214.66047622874,6.03563387776934,88.7062946123695,7,10
9.48461547302677,2.73068387011123,-1.91049438436875,37.4356296564971,62.0758964920454,18.0959983914774,11.6775151889619,13.5880189960087,7.00191114537483,100,4214.66083185939,6.03563138425425,88.7063015448215,7,10
9.48461462857476,2.73068270441106,-1.91050601646435,37.4356263999211,62.0759051270694,18.0959834299316,11.6775057815899,13.5880212054262,7.00189867630752,100,4214.66117807256,6.03562889893675,88.7063083209107,7,10
9.48461378250532,2.73068154247107,-1.91051761109833,37.4356231370745,62.0759136983155,18.0959684927879,11.6774963895065,13.5880233926882,7.00188623275517,100,4214.66151488958,6.03562642180259,88.7063149409883,7,10
9.48461293482386,2.73068038428475,-1.91052916833547,37.4356198679779,62.0759222059149,18.0959535800184,11.6774870126945,13.588025557842,7.00187381468243,100,4214.66184233169,6.0356239528375,88.7063214054063,7,10
9.48461208553583,2.73067922984559,-1.91054068824047,37.4356165926525,62.07593065,18.0959386915952,11.6774776511363,13.588027700935,7.00186142205393,100,4214.66216042018,6.03562149202722,88.706327714515,7,10
9.48461123464661,2.73067807914711,-1.91055217087808,37.4356133111195,62.0759390307021,18.0959238274908,11.6774683048148,13.5880298220144,7.00184905483462,100,4214.66246917607,6.03561903935755,88.7063338686645,7,10
9.48461038216159,2.73067693218283,-1.91056361631269,37.4356100233994,62.0759473481531,18.0959089876772,11.6774589737125,13.5880319211275,7.00183671298936,100,4214.66276862076,6.03561659481426,88.7063398682046,7,10
9.48460952808618,2.73067578894627,-1.91057502460882,37.4356067295132,62.0759556024838,18.0958941721269,11.6774496578122,13.5880339983214,7.00182439648296,100,4214.66305877525,6.03561415838316,88.7063457134847,7,10
9.48460867242575,2.73067464943096,-1.91058639583088,37.4356034294816,62.075963793826,18.095879380812,11.6774403570966,13.5880360536431,7.00181210528035,100,4214.6633396607,6.03561173005009,88.7063514048531,7,10
